id,lon,lat,elev
20939802.0,-80.2934214,43.4219624,317.0
3383714817.0,-80.2924389,43.422176,316.0
14965602.0,-80.2923094,43.4222042,316.0
20953413.0,-79.3750577,43.6735695,110.0
3637387723.0,-79.3750016,43.6735833,110.0
3637387726.0,-79.374874,43.6736207,108.0
3637387729.0,-79.3747267,43.6736638,111.0
3637387734.0,-79.3744045,43.6737582,110.0
3637387736.0,-79.3741696,43.673827,109.0
20953414.0,-79.3741122,43.6738438,109.0
20953415.0,-79.3730842,43.6741616,109.0
2467917986.0,-79.3722779,43.6743853,112.0
20953416.0,-79.3721411,43.6744233,111.0
20953417.0,-79.3713645,43.6745847,111.0
20953418.0,-79.3711869,43.6746196,111.0
20953419.0,-79.3700747,43.6748719,112.0
2284446776.0,-79.3688865,43.6751209,112.0
20953420.0,-79.3687684,43.6751457,110.0
20953446.0,-79.3722521,43.6767132,112.0
1457418404.0,-79.3722583,43.6767987,112.0
20953445.0,-79.3721632,43.6768559,112.0
20953444.0,-79.3716171,43.6769871,113.0
20953436.0,-79.3711308,43.6770872,110.0
20953435.0,-79.3710233,43.6770872,110.0
20953434.0,-79.3709571,43.6770376,110.0
20953433.0,-79.3708427,43.6767853,107.0
20953437.0,-79.3704048,43.6771474,102.0
1457418399.0,-79.3706839,43.6767516,105.0
20953432.0,-79.3702377,43.6766241,106.0
20953431.0,-79.370122,43.6765828,106.0
1457418356.0,-79.3699819,43.6764427,109.0
20953430.0,-79.3699152,43.6763761,109.0
20953429.0,-79.3697829,43.6762934,111.0
20953428.0,-79.3695679,43.676252,111.0
1457418346.0,-79.3694611,43.6762634,111.0
20953427.0,-79.3693364,43.6762768,111.0
20953426.0,-79.3692372,43.6762686,112.0
20953424.0,-79.3691586,43.6762044,112.0
20953423.0,-79.3689487,43.6757522,113.0
20953425.0,-79.368817,43.675341,111.0
20953439.0,-79.3680235,43.6754665,104.0
20953440.0,-79.3678525,43.6754458,104.0
20953441.0,-79.3677984,43.6754004,105.0
20953442.0,-79.3678067,43.6753094,108.0
20953443.0,-79.3678811,43.6751771,107.0
2057182711.0,-79.3686886,43.6748239,110.0
2057182542.0,-79.3686474,43.6746804,110.0
2057182603.0,-79.368606,43.6745847,110.0
20953422.0,-79.3685533,43.6745014,110.0
20953421.0,-79.3681456,43.6738108,109.0
579086631.0,-79.3682441,43.6738951,109.0
295331570.0,-79.3683279,43.6740199,109.0
2057182580.0,-79.3684099,43.6741567,109.0
2284449207.0,-79.3684571,43.6742607,109.0
2284446772.0,-79.3684866,43.6743748,110.0
244248807.0,-79.3685084,43.6744281,110.0
20953447.0,-79.3718171,43.6757531,112.0
20953452.0,-79.3751731,43.6760347,110.0
20953451.0,-79.3757106,43.6758698,108.0
20953450.0,-79.3762173,43.6756845,105.0
20953449.0,-79.3769837,43.6753799,103.0
773012577.0,-79.3777313,43.6750595,105.0
20953448.0,-79.377826,43.6750189,105.0
20953453.0,-79.3744975,43.6761874,113.0
20953454.0,-79.3739942,43.6763067,113.0
773012586.0,-79.3777082,43.6749978,105.0
295319908.0,-79.3776315,43.674984,105.0
20953469.0,-79.3762585,43.6749189,107.0
20953468.0,-79.3756062,43.6749002,110.0
20953467.0,-79.3752123,43.6749643,111.0
20953466.0,-79.3748007,43.67504,112.0
20953465.0,-79.3742381,43.6751399,113.0
20953464.0,-79.373584,43.6752431,113.0
20953472.0,-79.3733427,43.6747274,112.0
961000621.0,-79.3755676,43.6748058,110.0
961000618.0,-79.3753405,43.6742498,113.0
3637387732.0,-79.3751153,43.6737081,113.0
20953485.0,-79.3784171,43.673959,110.0
20953484.0,-79.3781489,43.6740696,111.0
20953483.0,-79.3779411,43.674201,111.0
773012570.0,-79.377665,43.6743155,110.0
20953478.0,-79.3775815,43.6743501,109.0
20953479.0,-79.3773751,43.6738364,109.0
773012585.0,-79.3772582,43.6738576,110.0
20953480.0,-79.3768859,43.6739171,108.0
20953481.0,-79.3765745,43.6739626,108.0
295274936.0,-79.3764224,43.6739233,109.0
20953482.0,-79.3762784,43.6737652,109.0
961000617.0,-79.3748338,43.6751285,112.0
20953489.0,-79.3710358,43.6742238,110.0
20953490.0,-79.370989,43.674157,110.0
20953491.0,-79.3709154,43.6741235,109.0
2467917985.0,-79.3708402,43.6741387,109.0
20953492.0,-79.3703203,43.6742439,110.0
20953493.0,-79.3697666,43.6743675,111.0
20953494.0,-79.369313,43.6744627,111.0
2057182644.0,-79.3691641,43.6744963,111.0
244248810.0,-79.3690125,43.6745256,111.0
2057182663.0,-79.3688789,43.6745104,111.0
2284446773.0,-79.368822,43.6744886,110.0
2057182586.0,-79.3687789,43.6744721,110.0
20953646.0,-79.3751447,43.6776188,111.0
20953645.0,-79.3752444,43.6773817,111.0
20953644.0,-79.3752787,43.6771524,111.0
20953643.0,-79.3752541,43.6769954,111.0
20953642.0,-79.3751336,43.6766373,111.0
20953641.0,-79.3750941,43.6765051,111.0
295324815.0,-79.3751214,43.676271,110.0
20953657.0,-79.377652,43.677352,102.0
4151434212.0,-79.3775974,43.6773675,101.0
20953475.0,-79.3772209,43.6774489,102.0
20953658.0,-79.3766254,43.677586,103.0
20953659.0,-79.3759807,43.6776713,108.0
20953661.0,-79.3737607,43.6772651,111.0
1072214000.0,-79.3738879,43.677395,112.0
20953660.0,-79.3742874,43.6775033,113.0
20953667.0,-79.3739842,43.6764258,113.0
20953666.0,-79.3738832,43.6766517,113.0
20953665.0,-79.3738691,43.6767526,113.0
20953664.0,-79.3738456,43.6768599,112.0
20953663.0,-79.3738456,43.6769978,112.0
20953662.0,-79.3738227,43.6770744,112.0
773012702.0,-79.3771805,43.6773661,100.0
20953476.0,-79.3768386,43.6765306,101.0
295319904.0,-79.3767896,43.6764806,101.0
295319901.0,-79.3765729,43.6764252,102.0
20953477.0,-79.376486,43.6763613,103.0
773012709.0,-79.376243,43.6757493,105.0
20953648.0,-79.3741599,43.6801719,114.0
960995975.0,-79.3739895,43.680177,114.0
20953668.0,-79.37334,43.6802153,112.0
20953669.0,-79.3730489,43.6801924,112.0
20953670.0,-79.3726199,43.6801081,113.0
20953671.0,-79.3722752,43.6800851,111.0
20953672.0,-79.3718309,43.6801081,111.0
20953673.0,-79.3712793,43.6801541,108.0
20953674.0,-79.3709499,43.6801617,107.0
20953675.0,-79.3706434,43.6800851,111.0
20953676.0,-79.3807096,43.6744629,110.0
2510492992.0,-79.3806502,43.674474,110.0
20953677.0,-79.3802979,43.67454,110.0
773012703.0,-79.3802703,43.6745512,110.0
20953680.0,-79.3808571,43.6744915,110.0
20953681.0,-79.3809584,43.6744706,111.0
20953682.0,-79.3810071,43.6744394,111.0
20953683.0,-79.3810012,43.6743947,111.0
20953684.0,-79.3809607,43.6743531,111.0
20953685.0,-79.3808909,43.6743379,110.0
20953686.0,-79.380825,43.674352,110.0
3782265444.0,-79.3807937,43.674371,110.0
20953687.0,-79.3807693,43.6743858,110.0
20953679.0,-79.3807696,43.6744777,110.0
20953678.0,-79.3801607,43.6745724,110.0
773012715.0,-79.3800189,43.6745922,110.0
4465982414.0,-79.3797261,43.674649,110.0
4465982416.0,-79.3792164,43.6747479,107.0
773012560.0,-79.377943,43.6749949,105.0
20953772.0,-79.3708331,43.6719582,107.0
34710013.0,-79.3707605,43.6720143,103.0
25832868.0,-79.3791038,43.6718845,110.0
295319897.0,-79.3790869,43.6719991,110.0
295319894.0,-79.3791555,43.6721704,110.0
20953781.0,-79.379251,43.6722674,108.0
20953782.0,-79.3793365,43.6723174,108.0
773012620.0,-79.3794114,43.6723449,108.0
4440153457.0,-79.3794799,43.6723626,109.0
20953801.0,-79.3794741,43.6764732,104.0
20953818.0,-79.3792852,43.6764856,104.0
20953819.0,-79.3789463,43.6765152,103.0
773012575.0,-79.3785642,43.6765855,103.0
20953473.0,-79.3784765,43.6766016,103.0
20953795.0,-79.3806061,43.6762287,106.0
605013988.0,-79.3805064,43.6762368,106.0
3507940257.0,-79.3804697,43.6762398,106.0
20953805.0,-79.3803205,43.6762519,106.0
20953804.0,-79.3799994,43.6763172,105.0
20953803.0,-79.3798098,43.6763727,105.0
20953802.0,-79.3796371,43.6764421,104.0
20953796.0,-79.38033,43.6774238,110.0
20953797.0,-79.3797289,43.6770437,107.0
20953798.0,-79.3795302,43.6769,106.0
20953799.0,-79.3794841,43.6768023,106.0
20953800.0,-79.3794726,43.6765459,104.0
20953833.0,-79.3809246,43.6784285,114.0
293573419.0,-79.3805145,43.6782611,114.0
20953837.0,-79.3818853,43.6785578,114.0
20953836.0,-79.3815456,43.6785852,114.0
20953835.0,-79.3812987,43.6785643,114.0
20953834.0,-79.3810728,43.678508,115.0
20953845.0,-79.3764881,43.6789374,108.0
20953844.0,-79.3764314,43.6787926,109.0
20953846.0,-79.37623,43.6782827,110.0
20953842.0,-79.377009,43.6786627,111.0
20953828.0,-79.378345,43.6779397,109.0
20953839.0,-79.3782318,43.6782953,112.0
20953840.0,-79.3781374,43.6783708,111.0
20953841.0,-79.3779863,43.6784401,112.0
4052198529.0,-79.3771402,43.6786232,111.0
34710015.0,-79.3709234,43.6717743,107.0
2301772498.0,-79.3709352,43.6716667,109.0
34710016.0,-79.3709109,43.6715479,110.0
20953898.0,-79.374829,43.6784614,106.0
20953647.0,-79.3746112,43.6790179,90.0
20953897.0,-79.3742692,43.6798766,107.0
20953649.0,-79.3738299,43.680973,115.0
20954018.0,-79.3769469,43.6819204,120.0
20954019.0,-79.3769401,43.6819558,120.0
20954020.0,-79.3769441,43.6819907,120.0
20954021.0,-79.3769616,43.6820277,120.0
20954022.0,-79.3769833,43.682051,120.0
20954023.0,-79.3770231,43.6820722,120.0
20954024.0,-79.3770847,43.6820741,120.0
20954025.0,-79.3771303,43.6820519,120.0
20954026.0,-79.3771594,43.6820181,120.0
20954014.0,-79.3771005,43.6818507,120.0
20954102.0,-79.3771482,43.6818452,120.0
20954101.0,-79.3772552,43.6817794,119.0
20954100.0,-79.377503,43.6815068,117.0
20954099.0,-79.3780564,43.6809616,111.0
20954103.0,-79.3771903,43.6811726,116.0
20954105.0,-79.3767996,43.6818831,120.0
295330473.0,-79.3764909,43.6818615,119.0
20954106.0,-79.3761077,43.6817958,118.0
20954107.0,-79.3757778,43.6816664,117.0
20954108.0,-79.3749455,43.6813671,117.0
960993769.0,-79.3741084,43.6810714,117.0
20954109.0,-79.3813437,43.6824846,126.0
20954110.0,-79.3814059,43.6825272,125.0
20954111.0,-79.3814813,43.6825829,125.0
20954112.0,-79.3815861,43.6826156,125.0
20954113.0,-79.3817172,43.6826025,124.0
20954114.0,-79.3818646,43.6825698,123.0
20954115.0,-79.3819399,43.6825075,123.0
20954116.0,-79.381953,43.6824551,123.0
20954117.0,-79.3819235,43.6824191,123.0
20954118.0,-79.3818449,43.6823798,121.0
20954119.0,-79.3816484,43.6824125,124.0
20954120.0,-79.381419,43.6824682,125.0
960993771.0,-79.3755758,43.6817078,117.0
960993772.0,-79.373525,43.6821282,116.0
20953650.0,-79.3733382,43.6821665,115.0
960993767.0,-79.3731221,43.6822152,115.0
20954141.0,-79.3706978,43.682762,114.0
20954142.0,-79.3694523,43.683047,118.0
20954144.0,-79.3768966,43.6821079,120.0
20954145.0,-79.3765784,43.6822939,120.0
20954146.0,-79.3761769,43.68248,120.0
20954147.0,-79.3758048,43.6826122,121.0
20954148.0,-79.3750385,43.6828717,121.0
20954149.0,-79.3747521,43.6829574,121.0
20954150.0,-79.3745782,43.6830431,120.0
20954151.0,-79.3743236,43.6831777,120.0
960992879.0,-79.3738202,43.6835205,120.0
20954152.0,-79.3737265,43.6835844,120.0
20953653.0,-79.3726328,43.6842538,120.0
960992904.0,-79.3724459,43.6843926,120.0
20954154.0,-79.3720495,43.6845156,120.0
20954155.0,-79.3718412,43.6845805,120.0
20954156.0,-79.3715303,43.6846638,120.0
20954157.0,-79.370742,43.6848253,118.0
540333672.0,-79.3705921,43.6848273,118.0
20954158.0,-79.3700076,43.6848351,120.0
20954159.0,-79.3697015,43.6847984,121.0
20954160.0,-79.3694273,43.6847127,120.0
20954161.0,-79.3691727,43.6845854,120.0
20954162.0,-79.3690405,43.684414,120.0
20954163.0,-79.3689377,43.6842574,120.0
20953652.0,-79.3729555,43.6833257,119.0
20954169.0,-79.3727133,43.6833668,119.0
20954170.0,-79.3724214,43.6834894,119.0
20954171.0,-79.3719772,43.683656,120.0
20954172.0,-79.3705401,43.68389,120.0
20954173.0,-79.3701399,43.6839278,119.0
20954174.0,-79.369294,43.6841317,120.0
20954175.0,-79.3771597,43.6833486,123.0
20954176.0,-79.3768887,43.6833958,123.0
20954177.0,-79.3762499,43.6833796,122.0
20954178.0,-79.3758036,43.6834665,123.0
20954179.0,-79.3750654,43.6837148,123.0
20954180.0,-79.3747479,43.6837706,122.0
295246040.0,-79.3743359,43.6837706,122.0
295246041.0,-79.3739754,43.6836899,121.0
20954185.0,-79.377503,43.6832306,123.0
20954184.0,-79.3776318,43.6831251,123.0
20954183.0,-79.3776195,43.683019,122.0
20954181.0,-79.3772696,43.6821322,120.0
20954187.0,-79.3780864,43.685601,129.0
147188354.0,-79.3778853,43.6851299,128.0
20954224.0,-79.3783785,43.6862819,136.0
20954225.0,-79.3775387,43.6865376,137.0
20954226.0,-79.3769946,43.6867346,140.0
20954227.0,-79.3765444,43.6869035,141.0
20954228.0,-79.3761739,43.6871145,143.0
20954233.0,-79.372815,43.6867378,124.0
2409067242.0,-79.372807,43.6867787,124.0
960995182.0,-79.3728036,43.6867964,124.0
20954236.0,-79.3728048,43.6870258,125.0
20954237.0,-79.3728503,43.6872077,125.0
20954238.0,-79.3731037,43.6875261,126.0
20954239.0,-79.3731296,43.6876138,126.0
20954240.0,-79.3730842,43.6876917,126.0
20954241.0,-79.3727789,43.6880945,128.0
20954235.0,-79.37425,43.6873023,129.0
960995185.0,-79.3739417,43.6865387,125.0
2409067238.0,-79.3739364,43.6865256,125.0
20954232.0,-79.3739204,43.6864906,125.0
20954310.0,-79.3722856,43.6890165,130.0
960996216.0,-79.3715275,43.6870587,123.0
2409067246.0,-79.3715215,43.6870435,123.0
20954234.0,-79.371507,43.6870063,123.0
20954311.0,-79.3715017,43.6898139,129.0
20954301.0,-79.3768366,43.6922836,141.0
251090642.0,-79.3767421,43.6922029,140.0
20954298.0,-79.3765619,43.6917809,146.0
20954297.0,-79.3764251,43.6914542,148.0
20954296.0,-79.3761323,43.6907713,149.0
20954295.0,-79.375789,43.6899645,151.0
20954282.0,-79.3751624,43.6882391,150.0
20954253.0,-79.3826178,43.6866855,138.0
20954252.0,-79.3820191,43.6868147,140.0
20954251.0,-79.3812804,43.6869541,141.0
20954229.0,-79.3788703,43.6874509,143.0
20954300.0,-79.3753603,43.6920229,140.0
20954291.0,-79.3752659,43.6917933,142.0
20954290.0,-79.374963,43.6910694,144.0
20954289.0,-79.374609,43.6902307,147.0
20954283.0,-79.3741165,43.6890148,152.0
20954257.0,-79.3819516,43.6886425,144.0
122055016.0,-79.3795438,43.689153,149.0
20954292.0,-79.3739857,43.6912464,137.0
20954293.0,-79.3746994,43.6919112,140.0
20954267.0,-79.3832945,43.690351,148.0
754749952.0,-79.3831768,43.690376,148.0
122054988.0,-79.3795746,43.6911416,154.0
36154785.0,-79.3972145,43.7261362,169.0
708781835.0,-79.3971827,43.7260589,169.0
252680738.0,-79.3970585,43.7257566,169.0
295321798.0,-79.3805141,43.6777936,111.0
20953808.0,-79.380543,43.6780008,112.0
20953809.0,-79.3808004,43.678607,115.0
20953810.0,-79.381119,43.6793527,111.0
147184796.0,-79.3812108,43.6795086,110.0
20953811.0,-79.3815132,43.679858,109.0
20954244.0,-79.3839367,43.685703,131.0
20954243.0,-79.3835379,43.6857899,132.0
1457452701.0,-79.3834738,43.6858037,132.0
20954245.0,-79.3828169,43.6859451,135.0
20954246.0,-79.3819048,43.6861417,140.0
20954247.0,-79.3810282,43.6863122,143.0
20954250.0,-79.3788895,43.6867608,141.0
20954242.0,-79.3837172,43.6862322,132.0
20954256.0,-79.3816192,43.6878395,141.0
1457452707.0,-79.3810374,43.6863612,143.0
128963378.0,-79.3871335,43.6895315,146.0
394523758.0,-79.3870146,43.6894976,146.0
128967622.0,-79.3859744,43.6888014,139.0
20954210.0,-79.3835124,43.6840217,121.0
605013936.0,-79.383394,43.6840433,122.0
3832646149.0,-79.3833226,43.6840557,122.0
20954207.0,-79.3828858,43.6841318,124.0
295245699.0,-79.380092,43.6851603,127.0
20954218.0,-79.3799143,43.6847075,126.0
20954191.0,-79.3795544,43.6838141,125.0
20954186.0,-79.3775486,43.6843015,126.0
295329704.0,-79.377505,43.6843536,126.0
2467906078.0,-79.3774693,43.6843707,126.0
20954193.0,-79.3774243,43.6843923,126.0
20954194.0,-79.3767633,43.6845267,126.0
147188567.0,-79.3765807,43.6845341,126.0
147189238.0,-79.3731948,43.6866477,124.0
20954206.0,-79.3711081,43.6870758,121.0
20954315.0,-79.3706646,43.687208,121.0
36257978.0,-79.3703044,43.6873692,120.0
2409062105.0,-79.3700024,43.6875173,120.0
20954314.0,-79.3699066,43.6875504,120.0
295245615.0,-79.3693186,43.6876719,120.0
1865967284.0,-79.3692275,43.6876904,120.0
147191177.0,-79.3691737,43.6877012,120.0
20954313.0,-79.3691168,43.6877146,120.0
2409070245.0,-79.3714098,43.6897731,129.0
36257977.0,-79.3712545,43.6897042,125.0
2409070244.0,-79.3711334,43.6896543,123.0
2409065433.0,-79.3697935,43.6891021,118.0
36258023.0,-79.3697343,43.6890777,118.0
20954212.0,-79.3838307,43.6848146,129.0
605013819.0,-79.3837069,43.6848491,129.0
20954213.0,-79.3830989,43.6850348,129.0
20954214.0,-79.3821572,43.6852486,128.0
20954215.0,-79.3809297,43.6854167,130.0
20954216.0,-79.3802074,43.6855527,131.0
20954222.0,-79.3791709,43.6857543,131.0
262251590.0,-79.3784815,43.6859033,130.0
20954223.0,-79.3783118,43.6859935,132.0
295328462.0,-79.3783061,43.6860847,132.0
534003611.0,-79.3787005,43.6870441,142.0
3711332128.0,-79.3787575,43.6871807,142.0
20954278.0,-79.3717639,43.6967747,138.0
2274654783.0,-79.3717365,43.6967033,137.0
1645246741.0,-79.3716999,43.6966199,137.0
20954316.0,-79.3714908,43.696145,135.0
20954330.0,-79.3618593,43.6918359,110.0
20954331.0,-79.3619245,43.6911774,109.0
20954332.0,-79.3622297,43.690635,104.0
20954333.0,-79.3625732,43.6902949,99.0
20954334.0,-79.3632635,43.6898028,98.0
1254823237.0,-79.3634617,43.6895882,95.0
20954335.0,-79.363598,43.6893722,91.0
1254823245.0,-79.3637247,43.6890879,87.0
20954336.0,-79.3637861,43.6888367,88.0
1254823243.0,-79.3637933,43.6886519,88.0
20954346.0,-79.3653619,43.6832646,79.0
2467917331.0,-79.3658255,43.6829942,77.0
324550648.0,-79.3659195,43.68294,77.0
20954359.0,-79.3917688,43.6885778,138.0
538159999.0,-79.3915469,43.6886123,137.0
128962588.0,-79.39147,43.6886281,137.0
1266341905.0,-79.3907552,43.6887733,137.0
538160733.0,-79.3900385,43.6889188,139.0
128964231.0,-79.3899023,43.6889465,139.0
20954353.0,-79.367278,43.6779443,80.0
2057182741.0,-79.367045,43.6777734,80.0
20954355.0,-79.3668058,43.6775949,80.0
20954356.0,-79.3661959,43.6771143,80.0
20953790.0,-79.3796369,43.6728176,104.0
20953791.0,-79.3798687,43.673786,111.0
566834353.0,-79.3794698,43.6707935,105.0
2144931587.0,-79.3796078,43.670575,104.0
338825516.0,-79.3797197,43.6703541,105.0
1150386609.0,-79.3801407,43.6745116,110.0
2154876790.0,-79.3679392,43.6739402,109.0
20953787.0,-79.3672141,43.674448,111.0
20953788.0,-79.3671532,43.6744928,111.0
1564463061.0,-79.3610677,43.6757917,112.0
281915527.0,-79.3610033,43.6758035,112.0
2162951543.0,-79.3605653,43.6758912,115.0
20964463.0,-79.3603549,43.6759331,116.0
20964570.0,-79.4477402,43.6573205,110.0
3713201035.0,-79.4474347,43.6573803,110.0
129229072.0,-79.4469636,43.6574725,110.0
3021161198.0,-79.4453068,43.6577981,110.0
20964579.0,-79.3998167,43.6675107,113.0
389677900.0,-79.3997056,43.6675325,113.0
5082873843.0,-79.399302,43.6676217,113.0
20964583.0,-79.3792267,43.6718566,110.0
20979743.0,-79.3933208,43.6658708,110.0
20979744.0,-79.3934925,43.6657487,110.0
36603690.0,-79.3936274,43.6656239,110.0
1721866279.0,-79.3936779,43.665574,110.0
1721866277.0,-79.3937254,43.6655167,110.0
1721866275.0,-79.3937645,43.6654571,110.0
20979745.0,-79.3938123,43.6653719,110.0
1721866272.0,-79.3938357,43.6653189,110.0
36603691.0,-79.3938597,43.6652441,110.0
20979749.0,-79.3931131,43.6629433,110.0
1721866034.0,-79.3930071,43.6626748,110.0
1721865948.0,-79.3929435,43.6625369,110.0
1721865918.0,-79.3929052,43.6624866,110.0
24959523.0,-79.3928644,43.6624313,110.0
20979748.0,-79.3932391,43.6632705,110.0
20979740.0,-79.3924917,43.666074,110.0
1686556840.0,-79.3927487,43.6660477,110.0
2020836846.0,-79.3929119,43.6660212,110.0
50885180.0,-79.3929968,43.6659977,110.0
1686556838.0,-79.3931235,43.6659611,110.0
1721866284.0,-79.3932235,43.6659218,110.0
20979752.0,-79.3912347,43.6606757,104.0
1721865434.0,-79.3911771,43.6606517,104.0
50899620.0,-79.391081,43.6606379,104.0
1721865426.0,-79.3910114,43.6606334,104.0
36607339.0,-79.3909467,43.6606309,104.0
1721865433.0,-79.3908822,43.6606381,103.0
36607341.0,-79.3908173,43.6606509,103.0
1721865441.0,-79.3907361,43.6606733,103.0
36607342.0,-79.3906645,43.6606991,103.0
1721865479.0,-79.3905639,43.6607546,104.0
20979753.0,-79.3904803,43.6608186,103.0
1721866300.0,-79.3927305,43.6660906,110.0
1721866302.0,-79.3928186,43.666105,110.0
36607324.0,-79.392889,43.6661286,110.0
1721866305.0,-79.3929576,43.6661691,110.0
20979741.0,-79.393016,43.666217,110.0
1721866311.0,-79.3930655,43.6662616,110.0
55808402.0,-79.3931192,43.6663161,110.0
20979742.0,-79.3931594,43.6663676,110.0
1721865429.0,-79.3911416,43.6606417,104.0
1721865413.0,-79.3910628,43.6606062,104.0
1721865410.0,-79.3910032,43.6605737,104.0
36607344.0,-79.3909445,43.6605331,104.0
1721865386.0,-79.390896,43.6604951,103.0
36607346.0,-79.3908501,43.6604449,103.0
1721865354.0,-79.390823,43.6604068,103.0
60052035.0,-79.3907,43.6600705,102.0
20979761.0,-79.3893464,43.6575829,98.0
393551202.0,-79.3893958,43.6577092,99.0
42606787.0,-79.389639,43.6582632,100.0
303255353.0,-79.3897333,43.658462,100.0
303255365.0,-79.3898495,43.6587168,100.0
3081114059.0,-79.3898942,43.6588269,100.0
87486205.0,-79.390072,43.6592652,100.0
20380929.0,-79.3975786,43.6772071,120.0
975567365.0,-79.3975575,43.6771508,119.0
